item_id,cluster,wape_lgbm
HOBBIES_1_185,2,0.8729363662679103
FOODS_1_081,2,0.6524247207775854
HOUSEHOLD_2_377,2,1.0
FOODS_2_037,4,0.6740215701616421
HOUSEHOLD_2_461,2,0.5237580042866214
HOUSEHOLD_2_462,2,0.7710210225843228
HOUSEHOLD_2_296,4,0.5110546900988728
HOUSEHOLD_2_270,4,1.217683201697932
HOBBIES_2_060,0,0.8752609378983577
HOBBIES_1_195,2,0.4383813532917828
HOUSEHOLD_2_143,4,0.649096885453159
HOBBIES_2_103,2,0.6333326951008108
HOUSEHOLD_2_045,2,0.7732962517678313
HOBBIES_2_028,0,0.602032951153297
HOBBIES_1_163,2,0.6994798643080944
HOBBIES_1_227,0,1.4298077087516967
FOODS_2_053,2,0.4627650825220696
FOODS_2_323,0,0.5886943120359106
HOUSEHOLD_2_098,2,0.7169401883230067
FOODS_2_011,4,0.7615894039735097
HOUSEHOLD_2_050,4,0.40429335340781514
HOBBIES_2_003,2,0.6211136369489361
HOBBIES_2_053,2,0.4826416422127148
HOUSEHOLD_1_057,0,0.7506239955495297
HOUSEHOLD_2_163,2,0.5986552380104813
HOUSEHOLD_2_019,2,0.5056004178569932
HOBBIES_2_088,2,0.7735894317188022
HOUSEHOLD_2_332,2,0.4623012347262814
HOBBIES_1_128,2,0.9991621836555676
HOUSEHOLD_1_229,2,0.797924081770413
HOUSEHOLD_2_220,4,0.41753831225912214
HOUSEHOLD_2_012,4,0.34178901319828725
HOBBIES_1_187,2,0.5078055768818875
HOUSEHOLD_2_133,2,1.0
HOBBIES_2_002,2,2.48752964677058
HOUSEHOLD_1_368,2,0.558911188788362
FOODS_2_224,2,0.70294944972093
HOUSEHOLD_2_137,2,0.8365173602607459
FOODS_2_188,4,0.7838177882074633
HOBBIES_1_199,2,0.5556943453380837
HOUSEHOLD_2_155,2,0.5684010697122399
HOUSEHOLD_2_240,0,1.2681676138777633
HOUSEHOLD_2_406,2,0.735031585075093
HOUSEHOLD_2_471,2,0.7359926216557187
HOBBIES_2_118,0,1.0129010206359896
HOUSEHOLD_2_367,2,0.8827614832455459
HOUSEHOLD_1_340,2,0.7542396754609582
HOUSEHOLD_2_391,2,0.8245733421759289
HOUSEHOLD_2_424,2,1.0895466018859874
HOUSEHOLD_1_472,2,0.4036106875406248
HOUSEHOLD_2_036,2,0.5871871941836065
HOUSEHOLD_2_048,2,0.6588906284220593
HOUSEHOLD_1_415,2,0.4599482355063566
HOBBIES_1_315,2,0.44140776979422575
HOUSEHOLD_2_053,2,0.7599831622629922
HOUSEHOLD_2_405,4,1.0
HOUSEHOLD_2_455,2,0.698786850013087
HOUSEHOLD_2_190,0,1.1556534492905164
HOUSEHOLD_2_231,2,0.5829471662700557
FOODS_3_112,4,0.5256739580480435
HOUSEHOLD_2_244,4,5.323564259215475
HOUSEHOLD_2_001,4,0.4423711167391316
HOUSEHOLD_2_324,2,0.47702037385461243
HOBBIES_1_020,2,0.666117658282317
HOBBIES_2_078,2,0.9646068231329673
HOUSEHOLD_2_252,2,16.19091538339065
FOODS_3_797,2,0.5897936992535507
HOBBIES_1_406,2,0.6724058569804511
FOODS_2_263,4,0.6512037521431514
HOBBIES_2_007,2,0.6384708758052062
HOUSEHOLD_2_394,4,0.5681783933908727
HOBBIES_1_399,2,0.5901617719955058
HOUSEHOLD_2_090,0,0.6246282327751512
HOUSEHOLD_2_444,2,0.4791529519910455
FOODS_2_218,2,0.6189190979773022
FOODS_3_528,2,0.8805766662985333
HOUSEHOLD_1_001,2,0.4891301687568884
HOBBIES_1_220,2,0.7182898076986448
HOUSEHOLD_2_166,2,0.4845360824742268
FOODS_3_365,2,0.4560634167507653
HOBBIES_1_157,2,0.3607847715558969
HOUSEHOLD_2_039,2,0.4829763668177073
HOUSEHOLD_2_363,2,0.6448748502089344
HOUSEHOLD_2_226,4,0.4979384807523772
FOODS_2_064,4,0.3720996009179746
HOBBIES_1_240,0,1.6954998636786238
HOUSEHOLD_1_403,2,0.5313585609499606
HOUSEHOLD_2_228,2,0.37735849056603765
HOUSEHOLD_2_021,2,0.5753227224544387
FOODS_2_329,2,0.7289468519333738
HOUSEHOLD_2_247,2,2.759355763194273
HOUSEHOLD_2_135,2,0.45943922410861393
HOBBIES_1_049,2,0.504312542934524
FOODS_3_188,2,0.5569275770134893
HOBBIES_1_063,2,0.3950652574340713
FOODS_3_453,2,0.45145678605920586
HOUSEHOLD_1_170,2,0.7129378115716251
FOODS_3_380,2,0.5352864921072455
HOBBIES_1_221,2,1.0350711365071474
HOUSEHOLD_2_279,2,0.5303138621006239
HOUSEHOLD_2_328,2,0.7110542909708457
FOODS_1_198,4,1.0
HOUSEHOLD_2_316,2,0.5234062232840906
HOUSEHOLD_2_355,2,0.5654544829534409
HOUSEHOLD_2_235,2,0.7595705403019583
FOODS_2_163,4,0.7192019159878994
FOODS_2_336,2,0.4994038544651837
HOUSEHOLD_2_209,2,0.44483609895016446
HOUSEHOLD_1_278,2,0.4441917644544255
FOODS_3_736,4,0.9321764870320373
FOODS_2_367,2,0.2936425178888613
HOUSEHOLD_1_002,2,0.642758026459306
HOUSEHOLD_1_127,0,0.48753663936209124
FOODS_3_013,4,0.48623853211009177
FOODS_2_219,4,0.6653061224489796
FOODS_2_260,4,0.7110686155539339
HOUSEHOLD_1_120,2,0.5016275155562437
HOUSEHOLD_2_479,4,1.5753299897979256
FOODS_3_715,4,0.3725693846867932
HOUSEHOLD_2_013,4,2.000959091293205
FOODS_2_190,4,0.7670501710744572
FOODS_3_612,4,0.3821441711371826
HOUSEHOLD_2_232,4,0.42193036747436846
HOUSEHOLD_2_215,2,0.4503816793893129
HOUSEHOLD_2_305,4,0.44881889763779526
HOUSEHOLD_2_246,2,0.6498682260379262
HOUSEHOLD_2_482,2,0.909397778040632
HOUSEHOLD_2_311,4,0.9669661089983189
HOUSEHOLD_1_174,4,0.6599172362174845
HOUSEHOLD_2_353,4,0.42207352395035297
HOBBIES_2_089,2,0.6373810646864451
FOODS_3_068,4,0.5483113487543093
HOUSEHOLD_2_468,2,0.7035786123577742
HOBBIES_1_301,4,0.4244568200101667
HOBBIES_1_038,2,0.8521098076181745
FOODS_3_539,2,0.5827444067267528
HOUSEHOLD_2_178,4,0.4076651192694137
HOUSEHOLD_2_379,4,1.0169480717435178
HOBBIES_1_249,2,0.2967122877620275
HOUSEHOLD_2_071,2,0.4982061245962418
HOBBIES_1_021,4,5.00447575936829
FOODS_1_176,4,0.31117677736035987
HOBBIES_1_390,2,0.6020648130631951
HOUSEHOLD_2_259,2,0.5508873982938202
